CourseCode,TeacherId,ReportedHours,AssignedHours,CompKey
I-1138,19750417-0051,83.0,100.0,TEAS_I-1138_19750417-0051
I-1139,19640220-0029,265.0,260.0,TEAS_I-1139_19640220-0029
I-1139,19750705-0033,120.0,100.0,TEAS_I-1139_19750705-0033
I-1139,19910421-0067,96.0,100.0,TEAS_I-1139_19910421-0067
I-1140,19590129-0004,288.0,280.0,TEAS_I-1140_19590129-0004
I-1140,19761009-0055,135.0,120.0,TEAS_I-1140_19761009-0055
I-1141,19560812-0016,244.0,240.0,TEAS_I-1141_19560812-0016
I-1141,19790618-0048,101.0,120.0,TEAS_I-1141_19790618-0048
I-1142,19570828-0008,232.0,240.0,TEAS_I-1142_19570828-0008
I-1142,19760524-0046,156.0,140.0,TEAS_I-1142_19760524-0046
I-1143,19561222-0030,263.0,260.0,TEAS_I-1143_19561222-0030
I-1143,19751018-0039,136.0,140.0,TEAS_I-1143_19751018-0039
I-1143,19910206-0081,94.0,100.0,TEAS_I-1143_19910206-0081
I-1144,19570826-0012,279.0,280.0,TEAS_I-1144_19570826-0012
I-1144,19750417-0051,114.0,100.0,TEAS_I-1144_19750417-0051
I-1145,19611219-0014,260.0,240.0,TEAS_I-1145_19611219-0014
I-1145,19760108-0050,104.0,100.0,TEAS_I-1145_19760108-0050
I-1145,19920602-0073,147.0,140.0,TEAS_I-1145_19920602-0073
I-1146,19600905-0003,269.0,280.0,TEAS_I-1146_19600905-0003
I-1146,19781130-0054,132.0,120.0,TEAS_I-1146_19781130-0054
I-1147,19620831-0024,268.0,260.0,TEAS_I-1147_19620831-0024
I-1147,19790618-0048,107.0,100.0,TEAS_I-1147_19790618-0048
I-1147,19901029-0071,107.0,120.0,TEAS_I-1147_19901029-0071
I-1148,19611219-0014,256.0,260.0,TEAS_I-1148_19611219-0014
I-1148,19770713-0042,114.0,120.0,TEAS_I-1148_19770713-0042
I-1148,19910822-0122,97.0,100.0,TEAS_I-1148_19910822-0122
I-1149,19611219-0014,270.0,280.0,TEAS_I-1149_19611219-0014
I-1149,19781217-0053,130.0,120.0,TEAS_I-1149_19781217-0053
I-1150,19570826-0012,291.0,280.0,TEAS_I-1150_19570826-0012
I-1150,19790426-0049,133.0,140.0,TEAS_I-1150_19790426-0049
I-1151,19690917-0022,253.0,240.0,TEAS_I-1151_19690917-0022
I-1151,19781130-0054,123.0,120.0,TEAS_I-1151_19781130-0054
I-1151,19920504-0093,100.0,120.0,TEAS_I-1151_19920504-0093
I-1152,19600814-0002,248.0,260.0,TEAS_I-1152_19600814-0002
I-1152,19790426-0049,119.0,100.0,TEAS_I-1152_19790426-0049
I-1153,19640220-0029,232.0,240.0,TEAS_I-1153_19640220-0029
I-1153,19751018-0039,120.0,120.0,TEAS_I-1153_19751018-0039
I-1153,19900801-0130,94.0,100.0,TEAS_I-1153_19900801-0130
I-1154,19570828-0008,263.0,260.0,TEAS_I-1154_19570828-0008
I-1154,19780317-0052,112.0,120.0,TEAS_I-1154_19780317-0052
I-1154,19900211-0140,132.0,120.0,TEAS_I-1154_19900211-0140
I-1155,19690408-0009,294.0,280.0,TEAS_I-1155_19690408-0009
I-1155,19780815-0047,96.0,100.0,TEAS_I-1155_19780815-0047
I-1155,19911116-0069,148.0,140.0,TEAS_I-1155_19911116-0069
I-1156,19690917-0022,300.0,280.0,TEAS_I-1156_19690917-0022
I-1156,19761009-0055,98.0,100.0,TEAS_I-1156_19761009-0055
I-1157,19601021-0018,242.0,260.0,TEAS_I-1157_19601021-0018
I-1157,19790618-0048,138.0,140.0,TEAS_I-1157_19790618-0048
I-1157,19930512-0117,101.0,100.0,TEAS_I-1157_19930512-0117
I-1158,19600814-0002,239.0,240.0,TEAS_I-1158_19600814-0002
I-1158,19790618-0048,118.0,120.0,TEAS_I-1158_19790618-0048
I-1158,19900211-0140,144.0,140.0,TEAS_I-1158_19900211-0140
I-1159,19560812-0016,240.0,240.0,TEAS_I-1159_19560812-0016
I-1159,19781125-0031,110.0,120.0,TEAS_I-1159_19781125-0031
I-1159,19910404-0102,91.0,100.0,TEAS_I-1159_19910404-0102
I-1160,19640220-0029,288.0,280.0,TEAS_I-1160_19640220-0029
I-1160,19750722-0060,116.0,100.0,TEAS_I-1160_19750722-0060
I-1161,19630126-0001,248.0,240.0,TEAS_I-1161_19630126-0001
I-1161,19750906-0032,106.0,100.0,TEAS_I-1161_19750906-0032
I-1162,19690408-0009,242.0,240.0,TEAS_I-1162_19690408-0009
I-1162,19761020-0044,103.0,100.0,TEAS_I-1162_19761020-0044
I-1163,19570826-0012,270.0,280.0,TEAS_I-1163_19570826-0012
I-1163,19750417-0051,136.0,120.0,TEAS_I-1163_19750417-0051
I-1163,19920320-0121,158.0,140.0,TEAS_I-1163_19920320-0121
I-1164,19560812-0016,300.0,280.0,TEAS_I-1164_19560812-0016
I-1164,19781130-0054,129.0,140.0,TEAS_I-1164_19781130-0054
I-1165,19600529-0021,300.0,280.0,TEAS_I-1165_19600529-0021
I-1165,19780317-0052,157.0,140.0,TEAS_I-1165_19780317-0052
I-1166,19610918-0027,282.0,280.0,TEAS_I-1166_19610918-0027
I-1166,19780317-0052,85.0,100.0,TEAS_I-1166_19780317-0052
I-1166,19921123-0108,140.0,120.0,TEAS_I-1166_19921123-0108
I-1167,19611219-0014,256.0,260.0,TEAS_I-1167_19611219-0014
I-1167,19750906-0032,100.0,120.0,TEAS_I-1167_19750906-0032
I-1167,19921002-0129,154.0,140.0,TEAS_I-1167_19921002-0129
I-1168,19561222-0030,249.0,240.0,TEAS_I-1168_19561222-0030
I-1168,19761020-0044,136.0,120.0,TEAS_I-1168_19761020-0044
I-1169,19680712-0028,276.0,280.0,TEAS_I-1169_19680712-0028
I-1169,19790717-0045,97.0,100.0,TEAS_I-1169_19790717-0045
I-1170,19570826-0012,231.0,240.0,TEAS_I-1170_19570826-0012
I-1170,19761024-0034,106.0,120.0,TEAS_I-1170_19761024-0034
I-1170,19910921-0136,125.0,140.0,TEAS_I-1170_19910921-0136
I-1171,19560812-0016,224.0,240.0,TEAS_I-1171_19560812-0016
I-1171,19790717-0045,128.0,120.0,TEAS_I-1171_19790717-0045
I-1172,19610623-0005,281.0,280.0,TEAS_I-1172_19610623-0005
I-1172,19781125-0031,107.0,100.0,TEAS_I-1172_19781125-0031
I-1173,19570828-0008,251.0,240.0,TEAS_I-1173_19570828-0008
I-1173,19750122-0056,138.0,120.0,TEAS_I-1173_19750122-0056
I-1174,19570826-0012,254.0,260.0,TEAS_I-1174_19570826-0012
I-1174,19780317-0052,107.0,100.0,TEAS_I-1174_19780317-0052
I-1175,19640414-0013,266.0,260.0,TEAS_I-1175_19640414-0013
I-1175,19790717-0045,122.0,120.0,TEAS_I-1175_19790717-0045
I-1176,19570615-0011,267.0,280.0,TEAS_I-1176_19570615-0011
I-1176,19780317-0052,109.0,120.0,TEAS_I-1176_19780317-0052
I-1176,19930228-0086,104.0,100.0,TEAS_I-1176_19930228-0086
I-1177,19570826-0012,245.0,260.0,TEAS_I-1177_19570826-0012
I-1177,19780815-0047,138.0,120.0,TEAS_I-1177_19780815-0047
I-1178,19600814-0002,243.0,260.0,TEAS_I-1178_19600814-0002
I-1178,19750705-0033,90.0,100.0,TEAS_I-1178_19750705-0033
I-1179,19580515-0017,273.0,280.0,TEAS_I-1179_19580515-0017
I-1179,19760524-0046,113.0,100.0,TEAS_I-1179_19760524-0046
I-1180,19600814-0002,278.0,280.0,TEAS_I-1180_19600814-0002
I-1180,19750122-0056,134.0,140.0,TEAS_I-1180_19750122-0056
I-1180,19931118-0062,84.0,100.0,TEAS_I-1180_19931118-0062
I-1181,19601021-0018,224.0,240.0,TEAS_I-1181_19601021-0018
I-1181,19780602-0035,114.0,120.0,TEAS_I-1181_19780602-0035
I-1181,19900317-0083,132.0,120.0,TEAS_I-1181_19900317-0083
I-1182,19600905-0003,268.0,260.0,TEAS_I-1182_19600905-0003
I-1182,19770224-0058,126.0,140.0,TEAS_I-1182_19770224-0058
I-1183,19560812-0016,265.0,260.0,TEAS_I-1183_19560812-0016
I-1183,19781217-0053,100.0,120.0,TEAS_I-1183_19781217-0053
I-1184,19660630-0020,282.0,280.0,TEAS_I-1184_19660630-0020
I-1184,19751018-0039,121.0,120.0,TEAS_I-1184_19751018-0039
I-1185,19560705-0025,275.0,280.0,TEAS_I-1185_19560705-0025
I-1185,19781130-0054,144.0,140.0,TEAS_I-1185_19781130-0054
I-1185,19900201-0074,125.0,120.0,TEAS_I-1185_19900201-0074
I-1186,19640414-0013,264.0,260.0,TEAS_I-1186_19640414-0013
I-1186,19750512-0043,120.0,140.0,TEAS_I-1186_19750512-0043
I-1187,19570826-0012,257.0,260.0,TEAS_I-1187_19570826-0012
I-1187,19761009-0055,107.0,100.0,TEAS_I-1187_19761009-0055
I-1188,19611219-0014,279.0,280.0,TEAS_I-1188_19611219-0014
I-1188,19761009-0055,105.0,120.0,TEAS_I-1188_19761009-0055
I-1189,19590129-0004,223.0,240.0,TEAS_I-1189_19590129-0004
I-1189,19750722-0060,111.0,100.0,TEAS_I-1189_19750722-0060
I-1189,19901219-0125,81.0,100.0,TEAS_I-1189_19901219-0125
I-1190,19560612-0010,238.0,240.0,TEAS_I-1190_19560612-0010
I-1190,19760524-0046,112.0,100.0,TEAS_I-1190_19760524-0046
I-1191,19570615-0011,276.0,260.0,TEAS_I-1191_19570615-0011
I-1191,19780602-0035,136.0,140.0,TEAS_I-1191_19780602-0035
I-1191,19930228-0086,82.0,100.0,TEAS_I-1191_19930228-0086
I-1192,19580515-0017,237.0,240.0,TEAS_I-1192_19580515-0017
I-1192,19790702-0038,156.0,140.0,TEAS_I-1192_19790702-0038
I-1193,19580515-0017,259.0,240.0,TEAS_I-1193_19580515-0017
I-1193,19750906-0032,113.0,120.0,TEAS_I-1193_19750906-0032
I-1193,19900201-0074,117.0,100.0,TEAS_I-1193_19900201-0074
I-1194,19680712-0028,247.0,260.0,TEAS_I-1194_19680712-0028
I-1194,19760108-0050,124.0,140.0,TEAS_I-1194_19760108-0050
I-1194,19910921-0136,133.0,140.0,TEAS_I-1194_19910921-0136
I-1195,19600814-0002,254.0,240.0,TEAS_I-1195_19600814-0002
I-1195,19750220-0037,115.0,100.0,TEAS_I-1195_19750220-0037
I-1195,19910822-0122,139.0,140.0,TEAS_I-1195_19910822-0122
I-1196,19640220-0029,243.0,260.0,TEAS_I-1196_19640220-0029
I-1196,19781130-0054,115.0,100.0,TEAS_I-1196_19781130-0054
I-1196,19920122-0065,89.0,100.0,TEAS_I-1196_19920122-0065
I-1197,19640220-0029,253.0,240.0,TEAS_I-1197_19640220-0029
I-1197,19750102-0059,127.0,120.0,TEAS_I-1197_19750102-0059
I-1198,19610620-0006,247.0,260.0,TEAS_I-1198_19610620-0006
I-1198,19770224-0058,100.0,100.0,TEAS_I-1198_19770224-0058
I-1198,19900124-0064,96.0,100.0,TEAS_I-1198_19900124-0064
I-1199,19610918-0027,242.0,260.0,TEAS_I-1199_19610918-0027
I-1199,19750102-0059,103.0,120.0,TEAS_I-1199_19750102-0059
I-1200,19690408-0009,241.0,260.0,TEAS_I-1200_19690408-0009
I-1200,19790717-0045,153.0,140.0,TEAS_I-1200_19790717-0045
I-1201,19680712-0028,291.0,280.0,TEAS_I-1201_19680712-0028
I-1201,19780424-0057,103.0,120.0,TEAS_I-1201_19780424-0057
I-1202,19560705-0025,270.0,280.0,TEAS_I-1202_19560705-0025
I-1202,19790708-0041,134.0,120.0,TEAS_I-1202_19790708-0041
I-1203,19680712-0028,221.0,240.0,TEAS_I-1203_19680712-0028
I-1203,19780815-0047,124.0,120.0,TEAS_I-1203_19780815-0047
I-1204,19590129-0004,271.0,260.0,TEAS_I-1204_19590129-0004
I-1204,19770224-0058,91.0,100.0,TEAS_I-1204_19770224-0058
I-1205,19600814-0002,221.0,240.0,TEAS_I-1205_19600814-0002
I-1205,19760108-0050,121.0,140.0,TEAS_I-1205_19760108-0050
I-1206,19561222-0030,260.0,260.0,TEAS_I-1206_19561222-0030
I-1206,19781130-0054,123.0,140.0,TEAS_I-1206_19781130-0054
I-1206,19920316-0107,91.0,100.0,TEAS_I-1206_19920316-0107
I-1207,19660630-0020,275.0,260.0,TEAS_I-1207_19660630-0020
I-1207,19781217-0053,107.0,100.0,TEAS_I-1207_19781217-0053
I-1207,19920504-0093,132.0,140.0,TEAS_I-1207_19920504-0093
I-1208,19560812-0016,284.0,280.0,TEAS_I-1208_19560812-0016
I-1208,19781125-0031,147.0,140.0,TEAS_I-1208_19781125-0031
I-1209,19610623-0005,245.0,260.0,TEAS_I-1209_19610623-0005
I-1209,19790618-0048,91.0,100.0,TEAS_I-1209_19790618-0048
I-1210,19611219-0014,296.0,280.0,TEAS_I-1210_19611219-0014
I-1210,19761024-0034,93.0,100.0,TEAS_I-1210_19761024-0034
I-1210,19920504-0093,96.0,100.0,TEAS_I-1210_19920504-0093
I-1211,19580218-0007,274.0,260.0,TEAS_I-1211_19580218-0007
I-1211,19750512-0043,87.0,100.0,TEAS_I-1211_19750512-0043
I-1211,19930906-0110,132.0,120.0,TEAS_I-1211_19930906-0110
I-1212,19570826-0012,257.0,240.0,TEAS_I-1212_19570826-0012
I-1212,19750906-0032,157.0,140.0,TEAS_I-1212_19750906-0032
I-1212,19900119-0104,106.0,120.0,TEAS_I-1212_19900119-0104
I-1213,19570615-0011,264.0,280.0,TEAS_I-1213_19570615-0011
I-1213,19770713-0042,85.0,100.0,TEAS_I-1213_19770713-0042
I-1214,19680712-0028,271.0,280.0,TEAS_I-1214_19680712-0028
I-1214,19790702-0038,126.0,140.0,TEAS_I-1214_19790702-0038
I-1214,19931212-0079,119.0,100.0,TEAS_I-1214_19931212-0079
I-1215,19570826-0012,225.0,240.0,TEAS_I-1215_19570826-0012
I-1215,19750331-0036,126.0,140.0,TEAS_I-1215_19750331-0036
I-1215,19900902-0090,141.0,140.0,TEAS_I-1215_19900902-0090
I-1216,19640220-0029,284.0,280.0,TEAS_I-1216_19640220-0029
I-1216,19750102-0059,112.0,120.0,TEAS_I-1216_19750102-0059
I-1217,19630126-0001,237.0,240.0,TEAS_I-1217_19630126-0001
I-1217,19771013-0040,121.0,120.0,TEAS_I-1217_19771013-0040
I-1218,19690513-0015,259.0,260.0,TEAS_I-1218_19690513-0015
I-1218,19761024-0034,121.0,140.0,TEAS_I-1218_19761024-0034
I-1219,19640414-0013,286.0,280.0,TEAS_I-1219_19640414-0013
I-1219,19750512-0043,132.0,140.0,TEAS_I-1219_19750512-0043
I-1220,19600529-0021,259.0,240.0,TEAS_I-1220_19600529-0021
I-1220,19761009-0055,149.0,140.0,TEAS_I-1220_19761009-0055
I-1220,19900701-0138,80.0,100.0,TEAS_I-1220_19900701-0138
I-1221,19630126-0001,250.0,260.0,TEAS_I-1221_19630126-0001
I-1221,19750705-0033,85.0,100.0,TEAS_I-1221_19750705-0033
I-1222,19640220-0029,263.0,280.0,TEAS_I-1222_19640220-0029
I-1222,19780815-0047,113.0,120.0,TEAS_I-1222_19780815-0047
I-1222,19920826-0088,95.0,100.0,TEAS_I-1222_19920826-0088
I-1223,19640414-0013,270.0,280.0,TEAS_I-1223_19640414-0013
I-1223,19760108-0050,118.0,120.0,TEAS_I-1223_19760108-0050
I-1223,19930829-0082,125.0,120.0,TEAS_I-1223_19930829-0082
I-1224,19580515-0017,262.0,260.0,TEAS_I-1224_19580515-0017
I-1224,19760524-0046,135.0,120.0,TEAS_I-1224_19760524-0046
I-1225,19680712-0028,267.0,260.0,TEAS_I-1225_19680712-0028
I-1225,19780424-0057,102.0,100.0,TEAS_I-1225_19780424-0057
I-1226,19690917-0022,255.0,240.0,TEAS_I-1226_19690917-0022
I-1226,19761024-0034,122.0,120.0,TEAS_I-1226_19761024-0034
I-1227,19680712-0028,284.0,280.0,TEAS_I-1227_19680712-0028
I-1227,19781217-0053,110.0,120.0,TEAS_I-1227_19781217-0053
I-1227,19910327-0096,102.0,120.0,TEAS_I-1227_19910327-0096
I-1228,19560705-0025,275.0,280.0,TEAS_I-1228_19560705-0025
I-1228,19761020-0044,152.0,140.0,TEAS_I-1228_19761020-0044
I-1229,19660630-0020,278.0,260.0,TEAS_I-1229_19660630-0020
I-1229,19790717-0045,132.0,140.0,TEAS_I-1229_19790717-0045
I-1230,19600905-0003,254.0,240.0,TEAS_I-1230_19600905-0003
I-1230,19780317-0052,100.0,120.0,TEAS_I-1230_19780317-0052
I-1230,19900119-0104,126.0,140.0,TEAS_I-1230_19900119-0104
I-1231,19620522-0023,224.0,240.0,TEAS_I-1231_19620522-0023
I-1231,19750906-0032,124.0,120.0,TEAS_I-1231_19750906-0032
I-1232,19620522-0023,288.0,280.0,TEAS_I-1232_19620522-0023
I-1232,19750331-0036,90.0,100.0,TEAS_I-1232_19750331-0036
I-1233,19561222-0030,262.0,280.0,TEAS_I-1233_19561222-0030
I-1233,19760524-0046,129.0,140.0,TEAS_I-1233_19760524-0046
I-1233,19920316-0107,143.0,140.0,TEAS_I-1233_19920316-0107
I-1234,19610620-0006,274.0,280.0,TEAS_I-1234_19610620-0006
I-1234,19781217-0053,111.0,120.0,TEAS_I-1234_19781217-0053
I-1234,19920917-0109,93.0,100.0,TEAS_I-1234_19920917-0109
I-1235,19630126-0001,286.0,280.0,TEAS_I-1235_19630126-0001
I-1235,19790708-0041,152.0,140.0,TEAS_I-1235_19790708-0041
I-1235,19930326-0132,129.0,140.0,TEAS_I-1235_19930326-0132
I-1236,19580515-0017,298.0,280.0,TEAS_I-1236_19580515-0017
I-1236,19790708-0041,107.0,120.0,TEAS_I-1236_19790708-0041
I-1236,19910822-0122,140.0,120.0,TEAS_I-1236_19910822-0122
I-1237,19570826-0012,260.0,280.0,TEAS_I-1237_19570826-0012
I-1237,19770713-0042,118.0,120.0,TEAS_I-1237_19770713-0042
I-1237,19930709-0100,119.0,120.0,TEAS_I-1237_19930709-0100
I-1238,19580515-0017,280.0,280.0,TEAS_I-1238_19580515-0017
I-1238,19770713-0042,156.0,140.0,TEAS_I-1238_19770713-0042
I-1238,19900307-0105,104.0,100.0,TEAS_I-1238_19900307-0105
I-1239,19590129-0004,221.0,240.0,TEAS_I-1239_19590129-0004
I-1239,19781125-0031,139.0,120.0,TEAS_I-1239_19781125-0031
I-1239,19900818-0116,156.0,140.0,TEAS_I-1239_19900818-0116
I-1240,19600529-0021,287.0,280.0,TEAS_I-1240_19600529-0021
I-1240,19770224-0058,129.0,120.0,TEAS_I-1240_19770224-0058
I-1241,19610918-0027,277.0,280.0,TEAS_I-1241_19610918-0027
I-1241,19781217-0053,107.0,100.0,TEAS_I-1241_19781217-0053
I-1242,19690408-0009,280.0,260.0,TEAS_I-1242_19690408-0009
I-1242,19750331-0036,127.0,140.0,TEAS_I-1242_19750331-0036
I-1243,19600814-0002,266.0,280.0,TEAS_I-1243_19600814-0002
I-1243,19750705-0033,106.0,100.0,TEAS_I-1243_19750705-0033
I-1243,19930414-0106,108.0,100.0,TEAS_I-1243_19930414-0106
I-1244,19590129-0004,275.0,280.0,TEAS_I-1244_19590129-0004
I-1244,19780602-0035,117.0,100.0,TEAS_I-1244_19780602-0035
I-1244,19900616-0124,93.0,100.0,TEAS_I-1244_19900616-0124
I-1245,19611219-0014,220.0,240.0,TEAS_I-1245_19611219-0014
I-1245,19760524-0046,114.0,120.0,TEAS_I-1245_19760524-0046
I-1246,19630126-0001,261.0,260.0,TEAS_I-1246_19630126-0001
I-1246,19761024-0034,116.0,120.0,TEAS_I-1246_19761024-0034
I-1246,19930221-0139,81.0,100.0,TEAS_I-1246_19930221-0139
I-1247,19620424-0026,244.0,240.0,TEAS_I-1247_19620424-0026
I-1247,19790708-0041,95.0,100.0,TEAS_I-1247_19790708-0041
I-1248,19600905-0003,277.0,260.0,TEAS_I-1248_19600905-0003
I-1248,19781125-0031,112.0,120.0,TEAS_I-1248_19781125-0031
I-1249,19561222-0030,272.0,280.0,TEAS_I-1249_19561222-0030
I-1249,19780424-0057,139.0,120.0,TEAS_I-1249_19780424-0057
I-1249,19900701-0113,132.0,120.0,TEAS_I-1249_19900701-0113
I-1250,19560812-0016,287.0,280.0,TEAS_I-1250_19560812-0016
I-1250,19780317-0052,85.0,100.0,TEAS_I-1250_19780317-0052
I-1250,19911116-0069,129.0,120.0,TEAS_I-1250_19911116-0069
I-1251,19610623-0005,279.0,260.0,TEAS_I-1251_19610623-0005
I-1251,19750722-0060,139.0,120.0,TEAS_I-1251_19750722-0060
I-1251,19900307-0105,130.0,140.0,TEAS_I-1251_19900307-0105
I-1252,19690513-0015,255.0,240.0,TEAS_I-1252_19690513-0015
I-1252,19790708-0041,97.0,100.0,TEAS_I-1252_19790708-0041
I-1252,19900307-0105,128.0,140.0,TEAS_I-1252_19900307-0105
I-1253,19620424-0026,253.0,260.0,TEAS_I-1253_19620424-0026
I-1253,19790717-0045,115.0,120.0,TEAS_I-1253_19790717-0045
I-1254,19601021-0018,245.0,240.0,TEAS_I-1254_19601021-0018
I-1254,19750102-0059,131.0,140.0,TEAS_I-1254_19750102-0059
I-1254,19920828-0070,129.0,120.0,TEAS_I-1254_19920828-0070
I-1255,19640414-0013,247.0,240.0,TEAS_I-1255_19640414-0013
I-1255,19751018-0039,83.0,100.0,TEAS_I-1255_19751018-0039
I-1255,19910822-0122,102.0,100.0,TEAS_I-1255_19910822-0122
I-1256,19570615-0011,241.0,240.0,TEAS_I-1256_19570615-0011
I-1256,19790618-0048,110.0,100.0,TEAS_I-1256_19790618-0048
I-1257,19660630-0020,278.0,260.0,TEAS_I-1257_19660630-0020
I-1257,19750331-0036,96.0,100.0,TEAS_I-1257_19750331-0036
I-1258,19600905-0003,240.0,260.0,TEAS_I-1258_19600905-0003
I-1258,19781217-0053,158.0,140.0,TEAS_I-1258_19781217-0053
I-1259,19620424-0026,278.0,260.0,TEAS_I-1259_19620424-0026
I-1259,19751018-0039,101.0,120.0,TEAS_I-1259_19751018-0039
I-1259,19910820-0078,127.0,140.0,TEAS_I-1259_19910820-0078
I-1260,19560612-0010,259.0,260.0,TEAS_I-1260_19560612-0010
I-1260,19750417-0051,107.0,100.0,TEAS_I-1260_19750417-0051
I-1260,19930512-0117,122.0,120.0,TEAS_I-1260_19930512-0117
I-1261,19601021-0018,259.0,260.0,TEAS_I-1261_19601021-0018
I-1261,19780602-0035,86.0,100.0,TEAS_I-1261_19780602-0035
I-1262,19630126-0001,261.0,260.0,TEAS_I-1262_19630126-0001
I-1262,19790708-0041,109.0,100.0,TEAS_I-1262_19790708-0041
I-1263,19640220-0029,279.0,280.0,TEAS_I-1263_19640220-0029
I-1263,19761009-0055,93.0,100.0,TEAS_I-1263_19761009-0055
I-1263,19931118-0062,128.0,120.0,TEAS_I-1263_19931118-0062
I-1264,19680712-0028,278.0,280.0,TEAS_I-1264_19680712-0028
I-1264,19780602-0035,93.0,100.0,TEAS_I-1264_19780602-0035
I-1264,19930228-0086,117.0,120.0,TEAS_I-1264_19930228-0086
I-1265,19600905-0003,252.0,240.0,TEAS_I-1265_19600905-0003
I-1265,19750122-0056,116.0,100.0,TEAS_I-1265_19750122-0056
I-1265,19910921-0136,87.0,100.0,TEAS_I-1265_19910921-0136
I-1266,19620424-0026,248.0,240.0,TEAS_I-1266_19620424-0026
I-1266,19781217-0053,140.0,120.0,TEAS_I-1266_19781217-0053
I-1267,19560612-0010,295.0,280.0,TEAS_I-1267_19560612-0010
I-1267,19750331-0036,117.0,100.0,TEAS_I-1267_19750331-0036
I-1268,19620522-0023,274.0,280.0,TEAS_I-1268_19620522-0023
I-1268,19750705-0033,83.0,100.0,TEAS_I-1268_19750705-0033
I-1269,19560812-0016,254.0,260.0,TEAS_I-1269_19560812-0016
I-1269,19761024-0034,134.0,140.0,TEAS_I-1269_19761024-0034
I-1270,19570615-0011,253.0,240.0,TEAS_I-1270_19570615-0011
I-1270,19780602-0035,118.0,100.0,TEAS_I-1270_19780602-0035
I-1270,19910514-0068,113.0,100.0,TEAS_I-1270_19910514-0068
I-1271,19570828-0008,243.0,240.0,TEAS_I-1271_19570828-0008
I-1271,19750722-0060,103.0,120.0,TEAS_I-1271_19750722-0060
I-1271,19910404-0102,120.0,120.0,TEAS_I-1271_19910404-0102
I-1272,19560705-0025,265.0,260.0,TEAS_I-1272_19560705-0025
I-1272,19750512-0043,128.0,140.0,TEAS_I-1272_19750512-0043
I-1273,19660630-0020,295.0,280.0,TEAS_I-1273_19660630-0020
I-1273,19761024-0034,114.0,100.0,TEAS_I-1273_19761024-0034
I-1274,19601021-0018,252.0,260.0,TEAS_I-1274_19601021-0018
I-1274,19780317-0052,101.0,100.0,TEAS_I-1274_19780317-0052
I-1275,19600529-0021,258.0,240.0,TEAS_I-1275_19600529-0021
I-1275,19751018-0039,118.0,120.0,TEAS_I-1275_19751018-0039
I-1275,19921201-0094,138.0,120.0,TEAS_I-1275_19921201-0094
I-1276,19640414-0013,258.0,260.0,TEAS_I-1276_19640414-0013
I-1276,19750102-0059,111.0,100.0,TEAS_I-1276_19750102-0059
I-1276,19931212-0079,147.0,140.0,TEAS_I-1276_19931212-0079
I-1277,19560705-0025,288.0,280.0,TEAS_I-1277_19560705-0025
I-1277,19751018-0039,103.0,120.0,TEAS_I-1277_19751018-0039
I-1278,19560612-0010,246.0,260.0,TEAS_I-1278_19560612-0010
I-1278,19780317-0052,157.0,140.0,TEAS_I-1278_19780317-0052
I-1279,19560812-0016,270.0,260.0,TEAS_I-1279_19560812-0016
I-1279,19761024-0034,136.0,140.0,TEAS_I-1279_19761024-0034
I-1279,19921208-0097,115.0,120.0,TEAS_I-1279_19921208-0097
I-1280,19610620-0006,243.0,240.0,TEAS_I-1280_19610620-0006
I-1280,19790708-0041,136.0,140.0,TEAS_I-1280_19790708-0041
I-1281,19620424-0026,281.0,280.0,TEAS_I-1281_19620424-0026
I-1281,19760108-0050,135.0,120.0,TEAS_I-1281_19760108-0050
I-1282,19560812-0016,263.0,280.0,TEAS_I-1282_19560812-0016
I-1282,19770713-0042,108.0,100.0,TEAS_I-1282_19770713-0042
I-1282,19920505-0115,104.0,100.0,TEAS_I-1282_19920505-0115
I-1283,19570828-0008,260.0,260.0,TEAS_I-1283_19570828-0008
I-1283,19750705-0033,129.0,140.0,TEAS_I-1283_19750705-0033
I-1284,19600905-0003,250.0,240.0,TEAS_I-1284_19600905-0003
I-1284,19750122-0056,131.0,140.0,TEAS_I-1284_19750122-0056
I-1285,19610918-0027,273.0,280.0,TEAS_I-1285_19610918-0027
I-1285,19750722-0060,99.0,100.0,TEAS_I-1285_19750722-0060
I-1285,19900701-0113,139.0,120.0,TEAS_I-1285_19900701-0113
I-1286,19580515-0017,264.0,260.0,TEAS_I-1286_19580515-0017
I-1286,19751018-0039,119.0,100.0,TEAS_I-1286_19751018-0039
I-1287,19620831-0024,226.0,240.0,TEAS_I-1287_19620831-0024
I-1287,19761020-0044,134.0,120.0,TEAS_I-1287_19761020-0044
I-1288,19560705-0025,279.0,280.0,TEAS_I-1288_19560705-0025
I-1288,19761024-0034,142.0,140.0,TEAS_I-1288_19761024-0034
I-1289,19560812-0016,260.0,260.0,TEAS_I-1289_19560812-0016
I-1289,19750512-0043,90.0,100.0,TEAS_I-1289_19750512-0043
I-1290,19570828-0008,261.0,280.0,TEAS_I-1290_19570828-0008
I-1290,19751018-0039,138.0,140.0,TEAS_I-1290_19751018-0039
I-1290,19920602-0073,132.0,140.0,TEAS_I-1290_19920602-0073
I-1291,19590129-0004,265.0,280.0,TEAS_I-1291_19590129-0004
