CourseInstance,StudentId,Status,Grade,CompKey22
I-4796,19950801-0037,withdrawn,,R_I-4796_19950801-0037
I-4896,19950801-0037,completed,4.0,R_I-4896_19950801-0037
I-2089,19950801-0037,registered,,R_I-2089_19950801-0037
I-4900,19950801-0037,registered,,R_I-4900_19950801-0037
I-4901,19950801-0037,not started,,R_I-4901_19950801-0037
I-3131,19960222-0038,completed,5.0,R_I-3131_19960222-0038
I-3134,19960222-0038,withdrawn,,R_I-3134_19960222-0038
I-2727,19960222-0038,not started,,R_I-2727_19960222-0038
I-2508,19960222-0038,not started,,R_I-2508_19960222-0038
I-1157,19960222-0038,registered,,R_I-1157_19960222-0038
I-3241,19960222-0038,withdrawn,,R_I-3241_19960222-0038
I-3242,19960222-0038,completed,5.0,R_I-3242_19960222-0038
I-5346,19960222-0038,registered,,R_I-5346_19960222-0038
I-3150,19960222-0038,registered,,R_I-3150_19960222-0038
I-3355,19960222-0038,registered,,R_I-3355_19960222-0038
I-5032,19960222-0038,withdrawn,,R_I-5032_19960222-0038
I-1482,19960222-0038,completed,4.0,R_I-1482_19960222-0038
I-5462,19960222-0038,completed,4.0,R_I-5462_19960222-0038
I-2840,19960222-0038,not started,,R_I-2840_19960222-0038
I-4177,19960828-0039,registered,,R_I-4177_19960828-0039
I-1766,19960828-0039,not started,,R_I-1766_19960828-0039
I-5442,19960828-0039,completed,4.0,R_I-5442_19960828-0039
I-5020,19960828-0039,not started,,R_I-5020_19960828-0039
I-5341,19960828-0039,completed,5.0,R_I-5341_19960828-0039
I-3045,19960828-0039,not started,,R_I-3045_19960828-0039
I-1885,19960828-0039,completed,3.0,R_I-1885_19960828-0039
I-1882,19960828-0039,not started,,R_I-1882_19960828-0039
I-709,19960118-0040,withdrawn,,R_I-709_19960118-0040
I-710,19960118-0040,not started,,R_I-710_19960118-0040
I-1018,19960118-0040,registered,,R_I-1018_19960118-0040
I-2292,19960118-0040,registered,,R_I-2292_19960118-0040
I-4380,19960118-0040,completed,5.0,R_I-4380_19960118-0040
I-2512,19960118-0040,registered,,R_I-2512_19960118-0040
I-830,19960118-0040,registered,,R_I-830_19960118-0040
I-5020,19960118-0040,registered,,R_I-5020_19960118-0040
I-828,19960118-0040,not started,,R_I-828_19960118-0040
I-835,19960118-0040,withdrawn,,R_I-835_19960118-0040
I-613,19960118-0040,not started,,R_I-613_19960118-0040
I-4174,19960118-0040,completed,4.0,R_I-4174_19960118-0040
I-832,19960118-0040,not started,,R_I-832_19960118-0040
I-934,19960118-0040,withdrawn,,R_I-934_19960118-0040
I-1579,19960118-0040,not started,,R_I-1579_19960118-0040
I-5338,19960118-0040,registered,,R_I-5338_19960118-0040
I-937,19960118-0040,completed,5.0,R_I-937_19960118-0040
I-2361,19980206-0041,not started,,R_I-2361_19980206-0041
I-4324,19980206-0041,not started,,R_I-4324_19980206-0041
I-2044,19980206-0041,registered,,R_I-2044_19980206-0041
I-1206,19980206-0041,registered,,R_I-1206_19980206-0041
I-679,19980206-0041,withdrawn,,R_I-679_19980206-0041
I-676,19980206-0041,withdrawn,,R_I-676_19980206-0041
I-777,19980206-0041,not started,,R_I-777_19980206-0041
I-456,19980206-0041,registered,,R_I-456_19980206-0041
I-683,19980206-0041,withdrawn,,R_I-683_19980206-0041
I-5089,19980206-0041,registered,,R_I-5089_19980206-0041
I-790,19980206-0041,withdrawn,,R_I-790_19980206-0041
I-791,19980206-0041,registered,,R_I-791_19980206-0041
I-789,19980206-0041,withdrawn,,R_I-789_19980206-0041
I-898,19980206-0041,withdrawn,,R_I-898_19980206-0041
I-899,19980206-0041,completed,5.0,R_I-899_19980206-0041
I-900,19980206-0041,registered,,R_I-900_19980206-0041
I-2275,19980206-0041,not started,,R_I-2275_19980206-0041
I-5301,19991130-0042,completed,4.0,R_I-5301_19991130-0042
I-5303,19991130-0042,not started,,R_I-5303_19991130-0042
I-5302,19991130-0042,registered,,R_I-5302_19991130-0042
I-5306,19991130-0042,completed,3.0,R_I-5306_19991130-0042
I-5417,19991130-0042,registered,,R_I-5417_19991130-0042
I-2914,19991130-0042,withdrawn,,R_I-2914_19991130-0042
I-3620,19991130-0042,not started,,R_I-3620_19991130-0042
I-2495,19991130-0042,withdrawn,,R_I-2495_19991130-0042
I-3023,19981023-0043,not started,,R_I-3023_19981023-0043
I-2712,19981023-0043,not started,,R_I-2712_19981023-0043
I-2713,19981023-0043,registered,,R_I-2713_19981023-0043
I-1458,19981023-0043,completed,5.0,R_I-1458_19981023-0043
I-2822,19981023-0043,not started,,R_I-2822_19981023-0043
I-4697,19981023-0043,withdrawn,,R_I-4697_19981023-0043
I-2610,19981023-0043,completed,5.0,R_I-2610_19981023-0043
I-2829,19981023-0043,registered,,R_I-2829_19981023-0043
I-4360,19950824-0044,completed,5.0,R_I-4360_19950824-0044
I-4890,19950824-0044,completed,5.0,R_I-4890_19950824-0044
I-5424,19950824-0044,not started,,R_I-5424_19950824-0044
I-1443,19950824-0044,withdrawn,,R_I-1443_19950824-0044
I-2396,19950824-0044,not started,,R_I-2396_19950824-0044
I-717,19950824-0044,withdrawn,,R_I-717_19950824-0044
I-2397,19950824-0044,registered,,R_I-2397_19950824-0044
I-2399,19950824-0044,not started,,R_I-2399_19950824-0044
I-709,19961220-0045,not started,,R_I-709_19961220-0045
I-611,19961220-0045,not started,,R_I-611_19961220-0045
I-713,19961220-0045,not started,,R_I-713_19961220-0045
I-282,19961220-0045,completed,5.0,R_I-282_19961220-0045
I-4380,19961220-0045,withdrawn,,R_I-4380_19961220-0045
I-295,19961220-0045,withdrawn,,R_I-295_19961220-0045
I-1983,19961220-0045,withdrawn,,R_I-1983_19961220-0045
I-830,19961220-0045,withdrawn,,R_I-830_19961220-0045
I-4382,19961220-0045,completed,3.0,R_I-4382_19961220-0045
I-834,19961220-0045,completed,4.0,R_I-834_19961220-0045
I-835,19961220-0045,completed,5.0,R_I-835_19961220-0045
I-828,19961220-0045,withdrawn,,R_I-828_19961220-0045
I-934,19961220-0045,not started,,R_I-934_19961220-0045
I-1785,19961220-0045,completed,4.0,R_I-1785_19961220-0045
I-5338,19961220-0045,registered,,R_I-5338_19961220-0045
I-937,19961220-0045,withdrawn,,R_I-937_19961220-0045
I-2687,19950308-0046,withdrawn,,R_I-2687_19950308-0046
I-2688,19950308-0046,completed,5.0,R_I-2688_19950308-0046
I-3725,19950308-0046,withdrawn,,R_I-3725_19950308-0046
I-2583,19950308-0046,registered,,R_I-2583_19950308-0046
I-2593,19950308-0046,completed,3.0,R_I-2593_19950308-0046
I-2392,19950308-0046,withdrawn,,R_I-2392_19950308-0046
I-1965,19950308-0046,withdrawn,,R_I-1965_19950308-0046
I-2807,19950308-0046,not started,,R_I-2807_19950308-0046
I-4323,19990824-0047,withdrawn,,R_I-4323_19990824-0047
I-1413,19990824-0047,withdrawn,,R_I-1413_19990824-0047
I-4762,19990824-0047,registered,,R_I-4762_19990824-0047
I-4325,19990824-0047,not started,,R_I-4325_19990824-0047
I-2148,19990824-0047,withdrawn,,R_I-2148_19990824-0047
I-3494,19990824-0047,completed,5.0,R_I-3494_19990824-0047
I-4330,19990824-0047,completed,4.0,R_I-4330_19990824-0047
I-2258,19990824-0047,withdrawn,,R_I-2258_19990824-0047
I-5194,19990824-0047,registered,,R_I-5194_19990824-0047
I-4446,19990824-0047,registered,,R_I-4446_19990824-0047
I-4237,19990824-0047,withdrawn,,R_I-4237_19990824-0047
I-4557,19990824-0047,registered,,R_I-4557_19990824-0047
I-2794,19990824-0047,withdrawn,,R_I-2794_19990824-0047
I-4559,19990824-0047,completed,5.0,R_I-4559_19990824-0047
I-4561,19990824-0047,not started,,R_I-4561_19990824-0047
I-267,19970301-0048,not started,,R_I-267_19970301-0048
I-2478,19970301-0048,not started,,R_I-2478_19970301-0048
I-1635,19970301-0048,registered,,R_I-1635_19970301-0048
I-481,19970301-0048,not started,,R_I-481_19970301-0048
I-2592,19970301-0048,not started,,R_I-2592_19970301-0048
I-2595,19970301-0048,registered,,R_I-2595_19970301-0048
I-2594,19970301-0048,completed,5.0,R_I-2594_19970301-0048
I-1466,19980102-0049,not started,,R_I-1466_19980102-0049
I-4917,19980102-0049,not started,,R_I-4917_19980102-0049
I-1144,19980102-0049,registered,,R_I-1144_19980102-0049
I-4172,19980102-0049,completed,5.0,R_I-4172_19980102-0049
I-4288,19980102-0049,withdrawn,,R_I-4288_19980102-0049
I-3449,19980102-0049,withdrawn,,R_I-3449_19980102-0049
I-4073,19980102-0049,withdrawn,,R_I-4073_19980102-0049
I-1886,19980102-0049,withdrawn,,R_I-1886_19980102-0049
I-1355,19970918-0050,completed,4.0,R_I-1355_19970918-0050
I-3646,19970918-0050,not started,,R_I-3646_19970918-0050
I-91,19970918-0050,withdrawn,,R_I-91_19970918-0050
I-512,19970918-0050,completed,4.0,R_I-512_19970918-0050
I-4283,19970918-0050,registered,,R_I-4283_19970918-0050
I-4284,19970918-0050,completed,3.0,R_I-4284_19970918-0050
I-4285,19970918-0050,not started,,R_I-4285_19970918-0050
I-4287,19970918-0050,withdrawn,,R_I-4287_19970918-0050
I-4686,19981214-0051,completed,5.0,R_I-4686_19981214-0051
I-4479,19981214-0051,completed,5.0,R_I-4479_19981214-0051
I-390,19981214-0051,completed,5.0,R_I-390_19981214-0051
I-2501,19981214-0051,registered,,R_I-2501_19981214-0051
I-4808,19981214-0051,registered,,R_I-4808_19981214-0051
I-4810,19981214-0051,completed,3.0,R_I-4810_19981214-0051
I-1029,19981214-0051,withdrawn,,R_I-1029_19981214-0051
I-4815,19981214-0051,withdrawn,,R_I-4815_19981214-0051
I-1475,19981214-0051,withdrawn,,R_I-1475_19981214-0051
I-4823,19981214-0051,withdrawn,,R_I-4823_19981214-0051
I-730,19981214-0051,withdrawn,,R_I-730_19981214-0051
I-4919,19981214-0051,completed,4.0,R_I-4919_19981214-0051
I-2699,19970721-0052,withdrawn,,R_I-2699_19970721-0052
I-2183,19970721-0052,completed,3.0,R_I-2183_19970721-0052
I-3020,19970721-0052,registered,,R_I-3020_19970721-0052
I-4567,19970721-0052,not started,,R_I-4567_19970721-0052
I-2492,19970721-0052,not started,,R_I-2492_19970721-0052
I-5423,19970721-0052,registered,,R_I-5423_19970721-0052
I-2707,19970721-0052,not started,,R_I-2707_19970721-0052
I-909,19970721-0052,registered,,R_I-909_19970721-0052
I-1446,19970721-0052,not started,,R_I-1446_19970721-0052
I-2496,19970721-0052,completed,3.0,R_I-2496_19970721-0052
I-2812,19970721-0052,withdrawn,,R_I-2812_19970721-0052
I-180,19970721-0052,completed,4.0,R_I-180_19970721-0052
I-2819,19970721-0052,not started,,R_I-2819_19970721-0052
I-1863,19970721-0052,completed,5.0,R_I-1863_19970721-0052
I-4332,19951006-0053,withdrawn,,R_I-4332_19951006-0053
I-3710,19951006-0053,withdrawn,,R_I-3710_19951006-0053
I-4334,19951006-0053,registered,,R_I-4334_19951006-0053
I-4033,19951006-0053,not started,,R_I-4033_19951006-0053
I-3609,19951006-0053,completed,5.0,R_I-3609_19951006-0053
I-353,19951006-0053,withdrawn,,R_I-353_19951006-0053
I-3001,19951006-0053,registered,,R_I-3001_19951006-0053
I-4343,19951006-0053,withdrawn,,R_I-4343_19951006-0053
I-4339,19951006-0053,registered,,R_I-4339_19951006-0053
I-4341,19951006-0053,withdrawn,,R_I-4341_19951006-0053
I-4455,19951006-0053,not started,,R_I-4455_19951006-0053
I-3932,19951006-0053,withdrawn,,R_I-3932_19951006-0053
I-4457,19951006-0053,withdrawn,,R_I-4457_19951006-0053
I-4984,19951006-0053,completed,3.0,R_I-4984_19951006-0053
I-1014,19951006-0053,not started,,R_I-1014_19951006-0053
I-4570,19951006-0053,not started,,R_I-4570_19951006-0053
I-1332,19951006-0053,completed,5.0,R_I-1332_19951006-0053
I-1128,19951006-0053,not started,,R_I-1128_19951006-0053
I-2153,19990720-0054,not started,,R_I-2153_19990720-0054
I-2458,19990720-0054,registered,,R_I-2458_19990720-0054
I-4654,19990720-0054,withdrawn,,R_I-4654_19990720-0054
I-1100,19990720-0054,completed,5.0,R_I-1100_19990720-0054
I-2369,19990720-0054,registered,,R_I-2369_19990720-0054
I-2370,19990720-0054,completed,5.0,R_I-2370_19990720-0054
I-2371,19990720-0054,completed,5.0,R_I-2371_19990720-0054
I-1313,19990720-0054,not started,,R_I-1313_19990720-0054
I-1942,19971008-0055,withdrawn,,R_I-1942_19971008-0055
I-579,19971008-0055,withdrawn,,R_I-579_19971008-0055
I-3708,19971008-0055,registered,,R_I-3708_19971008-0055
I-258,19971008-0055,not started,,R_I-258_19971008-0055
I-1741,19971008-0055,completed,4.0,R_I-1741_19971008-0055
I-2059,19971008-0055,completed,3.0,R_I-2059_19971008-0055
I-2062,19971008-0055,not started,,R_I-2062_19971008-0055
I-2478,19971008-0055,withdrawn,,R_I-2478_19971008-0055
I-2707,19971008-0055,completed,4.0,R_I-2707_19971008-0055
I-2593,19971008-0055,registered,,R_I-2593_19971008-0055
I-64,19971008-0055,not started,,R_I-64_19971008-0055
I-2181,19971008-0055,not started,,R_I-2181_19971008-0055
I-4686,19980524-0056,completed,3.0,R_I-4686_19980524-0056
I-4688,19980524-0056,withdrawn,,R_I-4688_19980524-0056
I-4690,19980524-0056,completed,3.0,R_I-4690_19980524-0056
I-1025,19980524-0056,registered,,R_I-1025_19980524-0056
I-4808,19980524-0056,withdrawn,,R_I-4808_19980524-0056
I-3750,19980524-0056,not started,,R_I-3750_19980524-0056
I-1463,19980524-0056,withdrawn,,R_I-1463_19980524-0056
I-1142,19980524-0056,withdrawn,,R_I-1142_19980524-0056
I-4918,19980524-0056,not started,,R_I-4918_19980524-0056
I-730,19980524-0056,not started,,R_I-730_19980524-0056
I-4922,19980524-0056,not started,,R_I-4922_19980524-0056
I-4926,19980524-0056,withdrawn,,R_I-4926_19980524-0056
I-5311,19961122-0057,withdrawn,,R_I-5311_19961122-0057
I-486,19961122-0057,withdrawn,,R_I-486_19961122-0057
I-1011,19961122-0057,not started,,R_I-1011_19961122-0057
I-5421,19961122-0057,withdrawn,,R_I-5421_19961122-0057
I-1131,19961122-0057,completed,3.0,R_I-1131_19961122-0057
I-1133,19961122-0057,completed,3.0,R_I-1133_19961122-0057
I-1132,19961122-0057,withdrawn,,R_I-1132_19961122-0057
I-1553,19961122-0057,registered,,R_I-1553_19961122-0057
I-3643,19961122-0057,not started,,R_I-3643_19961122-0057
I-1248,19961122-0057,withdrawn,,R_I-1248_19961122-0057
I-1247,19961122-0057,registered,,R_I-1247_19961122-0057
I-1245,19961122-0057,registered,,R_I-1245_19961122-0057
I-4177,19950522-0058,not started,,R_I-4177_19950522-0058
I-1766,19950522-0058,completed,5.0,R_I-1766_19950522-0058
I-5442,19950522-0058,completed,4.0,R_I-5442_19950522-0058
I-4064,19950522-0058,withdrawn,,R_I-4064_19950522-0058
I-1769,19950522-0058,completed,5.0,R_I-1769_19950522-0058
I-613,19950522-0058,withdrawn,,R_I-613_19950522-0058
I-2095,19950522-0058,withdrawn,,R_I-2095_19950522-0058
I-614,19950522-0058,withdrawn,,R_I-614_19950522-0058
I-1772,19950522-0058,not started,,R_I-1772_19950522-0058
I-1771,19950522-0058,withdrawn,,R_I-1771_19950522-0058
I-5341,19950522-0058,not started,,R_I-5341_19950522-0058
I-1881,19950522-0058,registered,,R_I-1881_19950522-0058
I-2208,19950522-0058,completed,5.0,R_I-2208_19950522-0058
I-201,19950522-0058,withdrawn,,R_I-201_19950522-0058
I-2506,19970711-0059,completed,5.0,R_I-2506_19970711-0059
I-2507,19970711-0059,completed,5.0,R_I-2507_19970711-0059
I-507,19970711-0059,completed,4.0,R_I-507_19970711-0059
I-1353,19970711-0059,completed,4.0,R_I-1353_19970711-0059
I-1579,19970711-0059,registered,,R_I-1579_19970711-0059
I-2619,19970711-0059,completed,4.0,R_I-2619_19970711-0059
I-4492,19970711-0059,completed,4.0,R_I-4492_19970711-0059
I-2624,19970711-0059,registered,,R_I-2624_19970711-0059
I-1514,19950829-0060,withdrawn,,R_I-1514_19950829-0060
I-1515,19950829-0060,not started,,R_I-1515_19950829-0060
I-3498,19950829-0060,not started,,R_I-3498_19950829-0060
I-1517,19950829-0060,completed,3.0,R_I-1517_19950829-0060
I-3813,19950829-0060,not started,,R_I-3813_19950829-0060
I-1626,19950829-0060,withdrawn,,R_I-1626_19950829-0060
I-1627,19950829-0060,not started,,R_I-1627_19950829-0060
I-4243,19950829-0060,completed,4.0,R_I-4243_19950829-0060
I-1965,19980221-0061,not started,,R_I-1965_19980221-0061
I-3828,19980221-0061,withdrawn,,R_I-3828_19980221-0061
I-912,19980221-0061,not started,,R_I-912_19980221-0061
I-277,19980221-0061,registered,,R_I-277_19980221-0061
I-3831,19980221-0061,completed,3.0,R_I-3831_19980221-0061
I-5210,19980221-0061,completed,5.0,R_I-5210_19980221-0061
I-3833,19980221-0061,completed,4.0,R_I-3833_19980221-0061
I-708,19980221-0061,registered,,R_I-708_19980221-0061
I-3836,19980221-0061,withdrawn,,R_I-3836_19980221-0061
I-3945,19980221-0061,registered,,R_I-3945_19980221-0061
I-3946,19980221-0061,withdrawn,,R_I-3946_19980221-0061
I-3948,19980221-0061,registered,,R_I-3948_19980221-0061
I-3947,19980221-0061,registered,,R_I-3947_19980221-0061
I-929,19980221-0061,not started,,R_I-929_19980221-0061
I-4065,19980221-0061,completed,3.0,R_I-4065_19980221-0061
I-1351,19980221-0061,withdrawn,,R_I-1351_19980221-0061
I-190,19980221-0061,registered,,R_I-190_19980221-0061
I-2300,19960928-0062,completed,5.0,R_I-2300_19960928-0062
I-3336,19960928-0062,withdrawn,,R_I-3336_19960928-0062
I-1354,19960928-0062,registered,,R_I-1354_19960928-0062
I-4591,19960928-0062,completed,3.0,R_I-4591_19960928-0062
I-301,19960928-0062,not started,,R_I-301_19960928-0062
I-1777,19960928-0062,withdrawn,,R_I-1777_19960928-0062
I-4080,19960928-0062,not started,,R_I-4080_19960928-0062
I-2416,19960928-0062,completed,4.0,R_I-2416_19960928-0062
I-1966,19950319-0063,completed,3.0,R_I-1966_19950319-0063
I-3621,19950319-0063,withdrawn,,R_I-3621_19950319-0063
I-5110,19950319-0063,completed,4.0,R_I-5110_19950319-0063
I-4156,19950319-0063,registered,,R_I-4156_19950319-0063
I-3737,19950319-0063,withdrawn,,R_I-3737_19950319-0063
I-3024,19950319-0063,registered,,R_I-3024_19950319-0063
I-3741,19950319-0063,registered,,R_I-3741_19950319-0063
I-3739,19950319-0063,completed,4.0,R_I-3739_19950319-0063
I-1468,19970309-0064,completed,3.0,R_I-1468_19970309-0064
I-82,19970309-0064,registered,,R_I-82_19970309-0064
I-3960,19970309-0064,registered,,R_I-3960_19970309-0064
I-4914,19970309-0064,withdrawn,,R_I-4914_19970309-0064
I-83,19970309-0064,registered,,R_I-83_19970309-0064
I-88,19970309-0064,completed,3.0,R_I-88_19970309-0064
I-87,19970309-0064,not started,,R_I-87_19970309-0064
I-4484,19970309-0064,registered,,R_I-4484_19970309-0064
I-2093,19970309-0064,completed,4.0,R_I-2093_19970309-0064
I-197,19970309-0064,withdrawn,,R_I-197_19970309-0064
I-627,19970309-0064,withdrawn,,R_I-627_19970309-0064
I-4604,19970309-0064,completed,4.0,R_I-4604_19970309-0064
I-200,19970309-0064,not started,,R_I-200_19970309-0064
I-306,19970309-0064,completed,3.0,R_I-306_19970309-0064
I-307,19970309-0064,withdrawn,,R_I-307_19970309-0064
I-2326,19970309-0064,not started,,R_I-2326_19970309-0064
I-3463,19970309-0064,registered,,R_I-3463_19970309-0064
I-4991,19960315-0065,registered,,R_I-4991_19960315-0065
I-4992,19960315-0065,registered,,R_I-4992_19960315-0065
I-4994,19960315-0065,not started,,R_I-4994_19960315-0065
I-4993,19960315-0065,registered,,R_I-4993_19960315-0065
I-5113,19960315-0065,completed,4.0,R_I-5113_19960315-0065
I-5114,19960315-0065,withdrawn,,R_I-5114_19960315-0065
I-3226,19960315-0065,not started,,R_I-3226_19960315-0065
I-1241,19960315-0065,completed,4.0,R_I-1241_19960315-0065
I-5226,19960315-0065,withdrawn,,R_I-5226_19960315-0065
I-5227,19960315-0065,registered,,R_I-5227_19960315-0065
I-5021,19960315-0065,withdrawn,,R_I-5021_19960315-0065
I-5230,19960315-0065,registered,,R_I-5230_19960315-0065
I-3819,19980425-0066,not started,,R_I-3819_19980425-0066
I-2387,19980425-0066,withdrawn,,R_I-2387_19980425-0066
I-2698,19980425-0066,not started,,R_I-2698_19980425-0066
I-3823,19980425-0066,registered,,R_I-3823_19980425-0066
I-3933,19980425-0066,withdrawn,,R_I-3933_19980425-0066
I-2921,19980425-0066,completed,3.0,R_I-2921_19980425-0066
I-3938,19980425-0066,completed,5.0,R_I-3938_19980425-0066
I-2699,19980425-0066,withdrawn,,R_I-2699_19980425-0066
I-1646,19980425-0066,registered,,R_I-1646_19980425-0066
I-3944,19980425-0066,not started,,R_I-3944_19980425-0066
I-1753,19980425-0066,withdrawn,,R_I-1753_19980425-0066
I-3521,19980425-0066,completed,4.0,R_I-3521_19980425-0066
I-3941,19980425-0066,registered,,R_I-3941_19980425-0066
I-3942,19980425-0066,registered,,R_I-3942_19980425-0066
